,Price,Year,Mileage,City,State,Make,Model,Original Price,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
351,21832,2016,18411,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6869729389553179,490074,"2,340,814"
352,25996,2014,43982,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6805235602094241,490074,"2,340,814"
353,19990,2007,135666,HOUSTON, TX,FORD,SUPER,33150,Truck,11,0.6030165912518853,490074,"2,340,814"
354,20944,2012,28789,HOUSTON, TX,JEEP,GRAND,31695,SUV,6,0.6607982331598043,490074,"2,340,814"
355,14500,2015,57943,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4562617998741347,490074,"2,340,814"
356,26910,2011,61753,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.7044502617801047,490074,"2,340,814"
357,27850,2014,49485,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8786874901404007,490074,"2,340,814"
358,24345,2015,102499,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.637303664921466,490074,"2,340,814"
359,4499,2002,142941,HOUSTON, TX,GMC,SIERRA,35900,Truck,16,0.12532033426183845,490074,"2,340,814"
360,33588,2015,28684,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.9355988857938718,490074,"2,340,814"
361,22898,2016,13673,HOUSTON, TX,GMC,SIERRA,35900,Truck,2,0.6378272980501393,490074,"2,340,814"
362,28878,2014,21029,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.8044011142061281,490074,"2,340,814"
363,26885,2014,52431,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7037958115183246,490074,"2,340,814"
364,19988,2010,34263,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.5232460732984293,490074,"2,340,814"
365,15095,2010,77839,HOUSTON, TX,JEEP,GRAND,31695,SUV,8,0.47625808487143084,490074,"2,340,814"
366,19187,2017,23400,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6438590604026846,490074,"2,340,814"
367,28950,2012,62072,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,6,0.7578534031413613,490074,"2,340,814"
368,17995,2012,84150,HOUSTON, TX,JEEP,GRAND,31695,SUV,6,0.5677551664300363,490074,"2,340,814"
369,22911,2015,10621,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.7390645161290322,490074,"2,340,814"
370,16995,2014,14701,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.6186749180924646,490074,"2,340,814"
371,30900,2015,26021,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9749171793658306,490074,"2,340,814"
372,24995,2011,87784,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,7,0.8912462114458906,490074,"2,340,814"
373,10577,2014,70841,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,4,0.3328193832599119,490074,"2,340,814"
374,18400,2017,25576,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6174496644295302,490074,"2,340,814"
375,30995,2015,54296,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8113874345549739,490074,"2,340,814"
376,24885,2016,27719,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.7851396119261713,490074,"2,340,814"
377,37995,2015,44321,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9946335078534031,490074,"2,340,814"
378,9999,2008,87920,HOUSTON, TX,BMW,3,45000,Sedan,10,0.2222,490074,"2,340,814"
379,33988,2015,49831,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.946740947075209,490074,"2,340,814"
380,24995,2012,87381,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,6,0.8912462114458906,490074,"2,340,814"
381,17535,2012,94931,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,6,0.45903141361256544,490074,"2,340,814"
382,23485,2017,26123,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.7880872483221476,490074,"2,340,814"
383,12495,2015,59914,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.3931718061674009,490074,"2,340,814"
384,11882,2007,197293,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.3110471204188482,490074,"2,340,814"
385,17951,2016,86648,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,2,0.6534765198398252,490074,"2,340,814"
386,18490,2009,37068,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,9,0.48403141361256546,490074,"2,340,814"
387,19729,2012,28865,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,6,0.5164659685863874,490074,"2,340,814"
388,13900,2005,238652,HOUSTON, TX,FORD,SUPER,33150,Truck,13,0.4193061840120664,490074,"2,340,814"
389,9546,2012,111658,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,6,0.32033557046979866,490074,"2,340,814"
390,31488,2015,64240,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8242931937172775,490074,"2,340,814"
391,26991,2012,57498,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,6,0.9624175432340881,490074,"2,340,814"
392,19398,2016,22376,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,2,0.6257419354838709,490074,"2,340,814"
393,9900,2005,147122,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,13,0.2591623036649215,490074,"2,340,814"
394,27995,2016,42795,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.8832623442183309,490074,"2,340,814"
395,21495,2016,44077,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,2,0.6933870967741935,490074,"2,340,814"
396,13488,2012,88854,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,6,0.49100837277029485,490074,"2,340,814"
397,24991,2014,41186,HOUSTON, TX,BMW,3,45000,Sedan,4,0.5553555555555556,490074,"2,340,814"
398,21999,2016,3612,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6922278162366268,490074,"2,340,814"
399,5995,2004,176582,HOUSTON, TX,FORD,SUPER,33150,Truck,14,0.1808446455505279,490074,"2,340,814"
400,29852,2015,29976,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9418520271336173,490074,"2,340,814"
401,30450,2015,23103,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9607193563653573,490074,"2,340,814"
402,14995,2015,24222,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.47183763373190685,490074,"2,340,814"
403,11375,2011,95674,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,7,0.41408809610484165,490074,"2,340,814"
404,20698,2013,53881,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,5,0.6945637583892618,490074,"2,340,814"
405,13850,2008,68850,HOUSTON, TX,BMW,3,45000,Sedan,10,0.30777777777777776,490074,"2,340,814"
406,37888,2016,15679,HOUSTON, TX,BMW,3,45000,Sedan,2,0.8419555555555556,490074,"2,340,814"
407,17996,2015,29128,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.580516129032258,490074,"2,340,814"
408,25911,2014,72140,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6782984293193717,490074,"2,340,814"
409,13491,2015,42423,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.42451227186910007,490074,"2,340,814"
410,15995,2015,38475,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.5822715689843465,490074,"2,340,814"
411,13495,2015,27637,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.42463813719320326,490074,"2,340,814"
412,23988,2011,83693,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.6279581151832461,490074,"2,340,814"
413,5994,2008,110397,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,10,0.2446530612244898,490074,"2,340,814"
414,25990,2014,56741,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8200031550717779,490074,"2,340,814"
415,34950,2015,49321,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.9735376044568245,490074,"2,340,814"
416,15421,2016,45273,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4852422907488987,490074,"2,340,814"
417,24950,2011,82590,HOUSTON, TX,GMC,SIERRA,35900,Truck,7,0.6949860724233984,490074,"2,340,814"
418,25980,2013,76982,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,5,0.6801047120418848,490074,"2,340,814"
419,11999,2004,128651,HOUSTON, TX,JEEP,GRAND,31695,SUV,14,0.3785770626281748,490074,"2,340,814"
420,19100,2017,22749,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6409395973154363,490074,"2,340,814"
421,11827,2012,95614,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,6,0.43054240990171094,490074,"2,340,814"
422,14910,2016,47235,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.46916299559471364,490074,"2,340,814"
423,8400,2010,146788,HOUSTON, TX,GMC,SIERRA,35900,Truck,8,0.233983286908078,490074,"2,340,814"
424,15930,2015,15480,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5012586532410321,490074,"2,340,814"
425,33903,2014,24270,HOUSTON, TX,FORD,F-1504WD,34695,Truck,4,0.9771725032425421,490074,"2,340,814"
426,32995,2011,158952,HOUSTON, TX,FORD,SUPER,33150,Truck,7,0.9953242835595777,490074,"2,340,814"
427,28995,2015,65440,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.8076601671309193,490074,"2,340,814"
428,33354,2016,13140,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8731413612565445,490074,"2,340,814"
429,5990,2009,111893,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,9,0.24448979591836734,490074,"2,340,814"
430,11999,2002,122233,HOUSTON, TX,JEEP,GRAND,31695,SUV,16,0.3785770626281748,490074,"2,340,814"
431,21488,2010,82158,HOUSTON, TX,FORD,F-1504WD,34695,Truck,8,0.619339962530624,490074,"2,340,814"
432,29995,2015,91481,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7852094240837696,490074,"2,340,814"
433,28988,2015,17386,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9145922069727086,490074,"2,340,814"
434,25485,2014,38673,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.804070042593469,490074,"2,340,814"
435,14275,2004,118408,HOUSTON, TX,JEEP,GRAND,31695,SUV,14,0.45038649629279065,490074,"2,340,814"
436,14495,2010,12470,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.3794502617801047,490074,"2,340,814"
437,27995,2008,162739,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,10,0.7328534031413613,490074,"2,340,814"
438,13400,2015,48913,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,3,0.5469387755102041,490074,"2,340,814"
439,15588,2013,87001,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,5,0.5028387096774194,490074,"2,340,814"
440,14986,2015,31033,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4715544367526746,490074,"2,340,814"
441,14595,2016,42001,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4592511013215859,490074,"2,340,814"
442,19999,2008,110470,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,10,0.5235340314136125,490074,"2,340,814"
443,30995,2016,12986,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8113874345549739,490074,"2,340,814"
444,11795,2014,89776,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,4,0.3711453744493392,490074,"2,340,814"
445,24995,2006,135954,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,12,0.6543193717277487,490074,"2,340,814"
446,12499,2009,89250,HOUSTON, TX,BMW,3,45000,Sedan,9,0.27775555555555553,490074,"2,340,814"
447,29903,2015,20380,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7828010471204189,490074,"2,340,814"
448,19999,2010,128888,HOUSTON, TX,GMC,SIERRA,35900,Truck,8,0.557075208913649,490074,"2,340,814"
449,22350,2008,72189,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,10,0.5850785340314136,490074,"2,340,814"
450,36955,2015,26339,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9674083769633508,490074,"2,340,814"
451,12995,2016,43824,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4089049716803021,490074,"2,340,814"
452,13999,2007,174014,HOUSTON, TX,FORD,F-1504WD,34695,Truck,11,0.4034875342268338,490074,"2,340,814"
453,12991,2015,52116,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.40877910635619885,490074,"2,340,814"
454,11991,2008,155163,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,10,0.3139005235602094,490074,"2,340,814"
455,9999,2007,168505,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.26175392670157066,490074,"2,340,814"
456,30995,2014,18600,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.8113874345549739,490074,"2,340,814"
457,10491,2011,72752,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,7,0.33841935483870966,490074,"2,340,814"
458,7991,2007,111093,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,11,0.2681543624161074,490074,"2,340,814"
459,27495,2014,99235,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7197643979057592,490074,"2,340,814"
460,6995,2011,250277,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.1831151832460733,490074,"2,340,814"
461,36588,2014,57721,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.9578010471204188,490074,"2,340,814"
462,11988,2014,44250,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.4893061224489796,490074,"2,340,814"
463,17721,2010,109466,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,8,0.631877339989303,490074,"2,340,814"
464,10488,2010,88326,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,8,0.3383225806451613,490074,"2,340,814"
465,12950,2014,71144,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,4,0.40748898678414097,490074,"2,340,814"
466,12999,2006,104536,HOUSTON, TX,JEEP,GRAND,31695,SUV,12,0.41012778040700426,490074,"2,340,814"
467,4991,2008,202566,HOUSTON, TX,JEEP,GRAND,31695,SUV,10,0.15746963243413786,490074,"2,340,814"
468,8499,2014,39830,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.34689795918367344,490074,"2,340,814"
469,15986,2016,29556,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.503020767778477,490074,"2,340,814"
470,35999,2015,55773,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9423821989528796,490074,"2,340,814"
471,14924,2016,42788,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.46960352422907486,490074,"2,340,814"
472,35700,2015,37896,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.9944289693593314,490074,"2,340,814"
473,26249,2013,84571,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,5,0.6871465968586388,490074,"2,340,814"
474,17695,2013,92905,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,5,0.4632198952879581,490074,"2,340,814"
475,34998,2015,30689,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9161780104712042,490074,"2,340,814"
476,16197,2014,30075,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,4,0.522483870967742,490074,"2,340,814"
477,20944,2017,42010,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,1,0.6756129032258065,490074,"2,340,814"
478,18789,2015,32492,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.6060967741935483,490074,"2,340,814"
479,14845,2007,161849,HOUSTON, TX,FORD,F-1504WD,34695,Truck,11,0.4278714512177547,490074,"2,340,814"
480,22995,2013,73281,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,5,0.7716442953020134,490074,"2,340,814"
481,29900,2015,46557,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9433664615870011,490074,"2,340,814"
482,14986,2013,111541,HOUSTON, TX,JEEP,GRAND,31695,SUV,5,0.4728190566335384,490074,"2,340,814"
483,31997,2014,62327,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.8376178010471205,490074,"2,340,814"
484,16400,2017,26523,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,1,0.5160478288231592,490074,"2,340,814"
485,14490,2015,41668,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.45594713656387664,490074,"2,340,814"
486,26995,2015,27517,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7066753926701571,490074,"2,340,814"
487,14994,2010,99718,HOUSTON, TX,BMW,3,45000,Sedan,8,0.3332,490074,"2,340,814"
488,29988,2016,40994,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.7850261780104713,490074,"2,340,814"
489,24988,2015,23164,HOUSTON, TX,BMW,3,45000,Sedan,3,0.5552888888888889,490074,"2,340,814"
490,17495,2016,37923,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.7140816326530612,490074,"2,340,814"
491,14852,2016,43496,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.46733794839521714,490074,"2,340,814"
492,13900,2005,125855,HOUSTON, TX,GMC,SIERRA,35900,Truck,13,0.3871866295264624,490074,"2,340,814"
493,14000,2015,44872,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.44052863436123346,490074,"2,340,814"
494,14199,2007,103865,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.37170157068062826,490074,"2,340,814"
495,29650,2014,35629,HOUSTON, TX,FORD,F-1504WD,34695,Truck,4,0.8545899985588702,490074,"2,340,814"
496,20995,2014,74549,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.6624073197665247,490074,"2,340,814"
497,17500,2017,37026,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.587248322147651,490074,"2,340,814"
498,13900,2006,121509,HOUSTON, TX,FORD,F-1504WD,34695,Truck,12,0.4006340971321516,490074,"2,340,814"
499,22075,2016,11416,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6946192573945877,490074,"2,340,814"
500,37995,2015,38981,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9946335078534031,490074,"2,340,814"
501,19990,2017,29257,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6708053691275168,490074,"2,340,814"
502,12900,2011,125182,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.337696335078534,490074,"2,340,814"
503,6991,2006,143083,HOUSTON, TX,JEEP,GRAND,31695,SUV,12,0.22057106799179682,490074,"2,340,814"
504,6191,2007,131330,HOUSTON, TX,BMW,3,45000,Sedan,11,0.13757777777777777,490074,"2,340,814"
505,8100,2004,51262,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,14,0.29486712777575536,490074,"2,340,814"
506,15595,2016,38480,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4907174323473883,490074,"2,340,814"
507,15395,2016,40869,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.48442416614222783,490074,"2,340,814"
508,30995,2014,62880,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.9779144975548194,490074,"2,340,814"
509,18100,2017,41533,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6073825503355704,490074,"2,340,814"
510,14915,2008,77629,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,10,0.39044502617801047,490074,"2,340,814"
511,25995,2009,36401,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,9,0.9269031912996969,490074,"2,340,814"
512,31710,2014,76108,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.8832869080779945,490074,"2,340,814"
513,12995,2016,41628,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4089049716803021,490074,"2,340,814"
514,32995,2016,5294,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8637434554973822,490074,"2,340,814"
515,29994,2015,20501,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9463322290582111,490074,"2,340,814"
516,24995,2015,36545,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.6543193717277487,490074,"2,340,814"
517,13494,2015,22293,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,3,0.5507755102040817,490074,"2,340,814"
518,24986,2017,29831,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.8384563758389262,490074,"2,340,814"
519,14995,2011,88730,HOUSTON, TX,JEEP,GRAND,31695,SUV,7,0.47310301309354785,490074,"2,340,814"
520,37992,2016,19819,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9945549738219895,490074,"2,340,814"
521,23000,2017,16937,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.8372770294867128,490074,"2,340,814"
522,14799,2016,36569,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4656702328508496,490074,"2,340,814"
523,30912,2014,31905,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.8092146596858639,490074,"2,340,814"
524,14995,2011,72625,HOUSTON, TX,BMW,3,45000,Sedan,7,0.3332222222222222,490074,"2,340,814"
525,19900,2012,64475,HOUSTON, TX,BMW,3,45000,Sedan,6,0.44222222222222224,490074,"2,340,814"
526,35500,2015,38879,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9293193717277487,490074,"2,340,814"
527,30527,2015,12479,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7991361256544502,490074,"2,340,814"
528,37998,2015,29914,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9947120418848168,490074,"2,340,814"
529,23995,2017,30365,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.8734983618492901,490074,"2,340,814"
530,14477,2014,68063,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.5908979591836735,490074,"2,340,814"
531,14595,2016,38789,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.4592511013215859,490074,"2,340,814"
532,34998,2015,33637,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9161780104712042,490074,"2,340,814"
533,22995,2007,107388,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.6019633507853404,490074,"2,340,814"
534,12993,2004,197283,HOUSTON, TX,FORD,SUPER,33150,Truck,14,0.39194570135746604,490074,"2,340,814"
535,18495,2010,35447,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.48416230366492147,490074,"2,340,814"
536,20898,2014,31192,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,4,0.7012751677852349,490074,"2,340,814"
537,24900,2016,14800,HOUSTON, TX,BMW,3,45000,Sedan,2,0.5533333333333333,490074,"2,340,814"
538,30495,2015,43698,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7982984293193718,490074,"2,340,814"
539,18991,2014,37562,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.6913360029122679,490074,"2,340,814"
540,12549,2013,55549,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,5,0.5122040816326531,490074,"2,340,814"
541,18980,2014,64838,HOUSTON, TX,BMW,3,45000,Sedan,4,0.42177777777777775,490074,"2,340,814"
542,10995,2013,95335,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,5,0.3546774193548387,490074,"2,340,814"
543,23395,2013,23580,HOUSTON, TX,BMW,3,45000,Sedan,5,0.5198888888888888,490074,"2,340,814"
544,11195,2008,31549,HOUSTON, TX,BMW,3,45000,Sedan,10,0.24877777777777776,490074,"2,340,814"
545,9991,2005,140956,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,13,0.26154450261780104,490074,"2,340,814"
546,23991,2011,63348,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.6280366492146597,490074,"2,340,814"
547,18900,2006,146100,HOUSTON, TX,FORD,SUPER,33150,Truck,12,0.5701357466063348,490074,"2,340,814"
548,15965,2014,18252,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,4,0.5023599748269352,490074,"2,340,814"
549,33931,2016,32573,HOUSTON, TX,FORD,F-1504WD,34695,Truck,2,0.9779795359561897,490074,"2,340,814"
550,12991,2014,52022,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.5302448979591837,490074,"2,340,814"
551,26487,2016,33949,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.8356838618078561,490074,"2,340,814"
552,9225,2011,115293,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,7,0.3358208955223881,490074,"2,340,814"
553,15495,2014,60077,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,4,0.49983870967741933,490074,"2,340,814"
554,27982,2016,35562,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.8828521848872062,490074,"2,340,814"
555,14588,2014,23299,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,4,0.4590308370044053,490074,"2,340,814"
556,16340,2013,37125,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,5,0.5948307244266473,490074,"2,340,814"
557,37998,2015,33415,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9947120418848168,490074,"2,340,814"
558,15959,2015,23052,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.5809610484164544,490074,"2,340,814"
559,17595,2016,39380,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.7181632653061224,490074,"2,340,814"
560,20495,2015,29479,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.7460866399708773,490074,"2,340,814"
561,24995,2014,26068,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,4,0.8062903225806451,490074,"2,340,814"
562,21850,2013,26388,HOUSTON, TX,BMW,3,45000,Sedan,5,0.4855555555555556,490074,"2,340,814"
563,35959,2016,20027,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9413350785340314,490074,"2,340,814"
564,6995,2006,116241,HOUSTON, TX,BMW,3,45000,Sedan,12,0.15544444444444444,490074,"2,340,814"
565,11610,2015,62069,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,3,0.4738775510204082,490074,"2,340,814"
566,27449,2014,26741,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7185602094240837,490074,"2,340,814"
567,21697,2014,37185,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,4,0.7280872483221477,490074,"2,340,814"
568,5999,2008,118050,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,10,0.20130872483221476,490074,"2,340,814"
569,31969,2015,21800,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8368848167539267,490074,"2,340,814"
570,20477,2016,45589,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.646064047957091,490074,"2,340,814"
