,Unnamed: 0,Year,Mileage,City,State,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
653,185675,2015,55911,LAS VEGAS, NV,Sedan,3,0.4244178728760227,112288,13201
654,25430,2011,62530,LAFAYETTE, IN,Truck,7,0.7617539267015707,22113,5215
655,89224,2011,105859,COLUMBUS, MS,Truck,7,0.6984868136619109,13820,194058
656,302510,2014,76714,CLARKSVILLE, TN,Truck,4,0.8041225626740947,11026,915
657,198672,2015,44002,AUSTIN, TX,Sedan,3,0.7280305788132508,148750,950715
658,265037,2014,30508,CINCINNATI, OH,Sedan,4,0.46530612244897956,138033,340
659,295354,2006,112478,NORTH CHARLESTON, SC,Truck,12,0.3292931937172775,42003,110861
660,199348,2015,22126,CONCORD, CA,Sedan,3,0.5533333333333333,174029,43019
661,116928,2017,14577,COLUMBIA, KY,Truck,1,0.8897905759162303,192177,121717
662,24105,2014,42680,COLUMBIA, Md,Truck,4,0.8502666090214729,192177,4881
663,39297,2014,20889,DALLAS, TX,Sedan,4,0.4893877551020408,535499,13237
664,294599,2011,125182,HOUSTON, TX,Truck,7,0.337696335078534,490074,2312717
665,67939,2013,39598,OAKLAND, CA,Sedan,5,0.6006552602839461,500710,1370
666,178422,2005,163347,HOUSTON, TX,SUV,13,0.31547562707051585,490074,2090
667,124362,2016,7428,GREENSBORO, NC,Truck,2,0.8634540389972145,41543,290222
668,113485,2013,78922,AUGUSTA, ME,Truck,5,0.6277486910994764,24395,1986
669,161108,2013,71101,MANCHESTER, NH,Truck,5,0.7326701570680628,28442,1355
670,272510,2011,99991,FORT WAYNE, IN,Truck,7,0.6197771587743732,22358,265904
671,323861,2012,125886,PITTSBURG, CA,SUV,6,0.4193225806451613,147367,4651
672,194256,2012,85030,ROME, NY,Sedan,6,0.4079591836734694,3948,36375
673,195424,2014,26089,SPRINGFIELD, NJ,Sedan,4,0.48877777777777776,10250,3965
674,67549,2016,10038,HOUSTON, TX,Sedan,2,0.46884833228445566,490074,960
675,350100,2017,18282,TEXARKANA, TX,Sedan,1,0.7205789804908748,5402,30259
676,30087,2014,29401,LEBANON, NH,Truck,4,0.8085515320334262,5155,202
677,156029,2016,15909,COLUMBUS, GA,SUV,2,0.6386129032258064,13820,139
678,131504,2015,35369,RICHMOND, VA,Sedan,3,0.5662995594713657,24395,5900
679,212595,2007,109784,COLUMBIA, SC,Truck,11,0.4318062827225131,192177,38266
680,268696,2014,15767,LEXINGTON, NC,SUV,4,0.7885155387285061,6455,2151
681,297121,2009,59313,PORTLAND, OR,SUV,9,0.7648422178641469,32143,17287
682,113572,2010,92251,BATON ROUGE, LA,SUV,8,0.2870967741935484,54987,225374
683,250423,2012,66944,LINCOLN, NE,Truck,6,0.6128133704735376,20245,8905
684,355535,2012,57503,TYLER, TX,SUV,6,0.45145161290322583,14409,1082
685,39350,2016,14565,CHESTER, VA,Sedan,2,0.5349276274386406,28442,121
686,118876,2017,28546,FRANKLIN, TN,Sedan,1,0.7779031670913724,133251,25089
687,305816,2014,42444,MONROE, NC,Truck,4,0.8284816753926701,8027,1864
688,218030,2013,44694,WAUKESHA, WI,SUV,5,0.8513014671083767,105426,72489
689,134236,2015,42424,COLUMBIA, KY,Truck,3,0.756282722513089,192177,6037
690,130015,2016,42343,FOND DU LAC, WI,SUV,2,0.8518378293106168,5052,42809
691,146554,2014,30108,LINCOLN, NE,Truck,4,0.9221501657299322,20245,150
692,191273,2007,81998,ROSEVILLE, CA,SUV,11,0.4022818791946309,126352,47501
693,347023,2015,27654,HOUSTON, TX,Sedan,3,0.47183763373190685,490074,2347
694,240615,2017,3572,MONROE, NC,Truck,1,0.7193314763231198,8027,13484
695,139419,2016,44016,DECATUR, IN,Truck,2,0.7066753926701571,5466,9561
696,23874,2015,24420,DOVER, DE,Truck,3,0.6282460732984293,7337,1407
697,15641,2015,21533,JACKSONVILLE, FL,Sedan,3,0.7097560975609756,3937,28513
698,238446,2015,41577,GREENSBORO, NC,Sedan,3,0.40884203901825045,41543,2314
699,33874,2011,101227,LOUISVILLE, KY,SUV,7,0.7701907648422178,76063,9335
700,247298,2004,259999,ELGIN, IL,Sedan,14,0.09077551020408163,679699,82
701,127285,2010,46446,THOUSAND OAKS, CA,Sedan,8,0.40775510204081633,50847,128995
702,298115,2015,43204,ANDERSON, IN,SUV,3,0.5448387096774193,42108,55076
703,222658,2005,89593,ROCKFORD, IL,Sedan,13,0.17766666666666667,15332,4050
704,206898,2014,120578,NASHVILLE, TN,Truck,4,0.4908376963350785,133251,59
705,114042,2014,50710,NEWTON, NJ,Sedan,4,0.6511831088460138,438683,2854
706,205669,2013,51314,SPRINGFIELD, IL,SUV,5,0.4790322580645161,10250,154758
707,127129,2010,38523,HOUSTON, TX,Truck,8,0.34007853403141364,490074,2090
708,35715,2008,113238,BURLINGTON, NJ,Sedan,10,0.1676,5441,3178
709,4180,2016,47171,LAFAYETTE, IN,SUV,2,0.5225483870967742,22113,26440
710,240615,2017,3572,MONROE, NC,Truck,1,0.7193314763231198,8027,19875
711,326777,2013,41442,MEDFORD, NY,SUV,5,0.8687248322147652,8590,4300
712,344091,2015,36196,FAIRFIELD, OH,Sedan,3,0.5783036039315617,21421,119
713,308204,2011,99642,BIRMINGHAM, AL,Sedan,7,0.23055555555555557,64553,21142
714,342057,2017,37587,ROSEVILLE, CA,SUV,1,0.687751677852349,126352,47501
715,255092,2014,22811,SALEM, NH,Truck,4,0.7852094240837696,17332,1277
716,72934,2015,29430,ROCHESTER, NY,Truck,3,0.9494739876062833,12567,208046
717,310320,2017,13420,MISSION, TX,SUV,1,0.7066129032258065,20404,9409
718,15246,2015,15251,MONROE, LA,Sedan,3,0.6435333333333333,8027,35065
719,363072,2014,64755,ATHENS, GA,Truck,4,0.9249459576307826,9947,25616
720,322949,2013,151190,CLARKSVILLE, TN,Truck,5,0.8891623036649214,11026,9618
721,98420,2005,163197,EASTON, PA,Truck,13,0.2580890052356021,43821,506
722,303444,2014,93463,MORGAN, UT,SUV,4,0.7387285060735131,14269,850
723,92367,2015,3336,COLUMBUS, OH,SUV,3,0.8771099542514592,13820,47143
724,89271,2009,96000,CANTON, OH,SUV,9,0.748618292030665,16771,3430
725,8319,2017,3368,NEWTON, NJ,Sedan,1,0.9597014925373134,438683,88994
726,119091,2014,35809,HENDERSON, NV,Sedan,4,0.41519823788546256,112288,302539
727,164400,2015,40114,ARLINGTON, TX,Sedan,3,0.47161736941472626,535499,453
728,140040,2007,104600,ROGERS, MN,SUV,11,0.425903139296419,28503,12984
729,172146,2014,51178,ROCHESTER, NY,SUV,4,0.9803886610804065,12567,152
730,351304,2014,19103,JACKSON, MS,Truck,4,0.7864397905759162,3937,14932
731,298568,2014,45113,JACKSON, MI,Truck,4,0.6701570680628273,3937,6252
732,258706,2012,59862,JACKSONVILLE, FL,SUV,6,0.48354838709677417,3937,18454
733,180840,2014,47264,BURLINGTON, NJ,Sedan,4,0.6030204081632653,5441,8783
734,135598,2014,37868,HOUSTON, TX,SUV,4,0.8328442972077614,490074,960
735,268897,2014,22937,STAUNTON, VA,SUV,4,0.7280201342281879,5135,4985
736,73353,2012,71287,LEXINGTON, NC,SUV,6,0.9088251025138171,6455,7106
737,243803,2014,27086,SALEM, VA,Sedan,4,0.45693877551020406,17332,1608
738,141451,2014,17621,CONWAY, SC,Sedan,4,0.5385714285714286,38874,775
739,199825,2008,98715,COLUMBUS, GA,Sedan,10,0.44029850746268656,13820,23128
740,188685,2013,87223,GREENVILLE, TX,SUV,5,0.3868064516129032,8216,12771
741,70207,2015,30205,MADISON, WI,Truck,3,0.862833261276841,49853,25627
742,8437,2014,29622,HILLSBORO, NH,SUV,4,0.9619813850765105,171771,1402
743,147646,2012,53844,ARLINGTON, TX,Sedan,6,0.49501274117218785,535499,304
744,159763,2015,69633,FRANKLIN, TN,Sedan,3,0.7239898070622497,133251,25089
745,239195,2015,50757,GREENSBORO, NC,Truck,3,0.7329842931937173,41543,3354
746,58471,2014,32044,LOUISVILLE, KY,SUV,4,0.6532258064516129,76063,4142
747,350368,2014,74103,COLUMBUS, OH,Sedan,4,0.3328193832599119,13820,10518
748,347935,2014,45591,COLUMBUS, MS,SUV,4,0.7416129032258064,13820,3096
749,129595,2015,17375,LOUISVILLE, KY,Truck,3,0.8115183246073299,76063,9335
750,295591,2016,17910,MIAMI, FL,Truck,2,0.5013649025069637,344881,13212
751,110842,2011,24084,ANDERSON, IN,Truck,7,0.444869109947644,42108,27293
752,34399,2017,2836,NORFOLK, VA,Sedan,1,0.5742605412208936,94855,244703
753,131504,2015,35369,RICHMOND, VA,Sedan,3,0.5662995594713657,24395,2665
754,199235,2014,28576,PORTLAND, OR,Sedan,4,0.5665111111111111,32143,591
755,104517,2012,90383,COLUMBUS, GA,SUV,6,0.45748540779302727,13820,194058
756,299624,2016,27052,LAKEWOOD, WA,Sedan,2,0.4633417243549402,208868,50249
757,344855,2016,38771,TUSCALOOSA, AL,Sedan,2,0.5033039647577092,11715,100287
758,228481,2017,4198,NORWALK, CA,Sedan,1,0.7999777777777778,98256,89005
759,315523,2005,59225,JACKSONVILLE, NC,Truck,13,0.39267015706806285,3937,892062
760,33513,2016,9516,JACKSONVILLE, FL,Sedan,2,0.5286343612334802,3937,18454
761,231924,2014,96730,LINCOLN, NE,Truck,4,0.9502617801047121,20245,150
762,204922,2014,29411,LEXINGTON, KY,SUV,4,0.8911500236630383,6455,10024
763,301404,2014,23586,COLUMBUS, OH,Truck,4,0.8279319371727749,13820,47143
764,48587,2015,37206,COLUMBUS, WI,Truck,3,0.7735078534031413,13820,4065
765,239211,2008,50958,NAPLES, FL,Sedan,10,0.37555555555555553,18236,1326
766,289338,2012,208381,COLUMBUS, OH,SUV,6,0.21808724832214765,13820,3096
767,2221,2015,95099,HOUSTON, TX,Sedan,3,0.43895531780994335,490074,960
768,318047,2014,25640,BURLINGTON, NJ,Sedan,4,0.5444444444444444,5441,9832
769,24493,2008,129720,CHARLOTTE, NC,SUV,10,0.26174496644295303,174029,1812
770,293527,2017,12,LANCASTER, PA,Sedan,1,0.9665555555555555,28937,160316
771,179061,2008,60340,COLUMBIA, PA,Truck,10,0.5701686121919585,192177,121717
772,56027,2011,16004,RICHMOND, VA,Sedan,7,0.48911539861667275,24395,12064
773,325166,2005,140956,HOUSTON, TX,Truck,13,0.26154450261780104,490074,2090
774,81665,2015,45845,SAN ANTONIO, TX,SUV,3,0.94636377977599,129298,1511946
775,40114,2016,20024,EL PASO, TX,Sedan,2,0.9100473243538405,29032,683577
776,54867,2007,87070,JACKSON, MS,Truck,11,0.45248594898400346,3937,6252
777,330291,2008,155864,FRANKLIN, TN,Truck,10,0.3925392670157068,133251,471
778,349273,2017,8603,ARLINGTON, TX,Truck,1,0.9293193717277487,535499,2153
779,62981,2005,88609,COLUMBUS, OH,Truck,13,0.3401832460732984,13820,10518
780,130406,2016,40080,LOUISVILLE, KY,SUV,2,0.8360940211389809,76063,213
781,94992,2001,249287,MADISON, TN,Truck,17,0.16465181058495823,49853,1417
782,151255,2014,54065,COLUMBIA, SC,Truck,4,0.701282722513089,192177,141
783,215501,2007,130816,JACKSONVILLE, FL,Truck,11,0.3455829370226257,3937,133
784,327349,2015,33070,CORPUS CHRISTI, TX,Truck,3,0.861544502617801,21547,325605
785,258490,2008,147511,LAFAYETTE, IN,Truck,10,0.3169044530912235,22113,126848
786,324997,2006,128829,COLUMBUS, WI,Truck,12,0.3804456824512535,13820,5031
787,133418,2014,41078,HOUSTON, TX,SUV,4,0.8806120839249093,490074,2090
788,172146,2014,51178,ROCHESTER, NY,SUV,4,0.9803886610804065,12567,5990
789,282330,2014,27709,CONCORD, NC,Sedan,4,0.5509795918367347,174029,370
790,118005,2016,9867,SPRINGFIELD, OR,SUV,2,0.820160908660672,10250,154758
791,229648,2013,61858,FAIRFIELD, OH,Truck,5,0.6369359331476323,21421,42566
792,221124,2015,29348,DETROIT, MI,SUV,3,0.8653415365199558,260611,673104
793,62309,2015,56113,COLUMBUS, MS,Sedan,3,0.6880232981434292,13820,3653
794,77123,2008,92283,JACKSONVILLE, NC,Sedan,10,0.24433333333333335,3937,14910
795,33861,2003,132364,PORTLAND, OR,Sedan,15,0.1836734693877551,32143,3922
796,19128,2009,85813,AURORA, CO,SUV,9,0.43823946994794133,208868,3703
797,139145,2013,29000,LITTLE ROCK, AR,Sedan,5,0.6081632653061224,38874,442
798,269376,2011,44717,PUNTA GORDA, FL,Sedan,7,0.41146666666666665,4321,19761
799,8437,2014,29622,HILLSBORO, NH,SUV,4,0.9619813850765105,171771,1592
800,221464,2012,73879,COLUMBIA, IL,SUV,6,0.442,192177,9044
801,105938,2015,64145,GRAND RAPIDS, MI,Truck,3,0.7460732984293194,60529,198829
802,141541,2017,7,LEBANON, PA,Sedan,1,0.5943045940843298,5155,202
803,33929,2013,82634,MONROE, LA,Truck,5,0.6345125348189415,8027,10604
804,314853,2011,83630,SALEM, OR,Sedan,7,0.3064,17332,382
805,106938,2016,47178,AUGUSTA, GA,SUV,2,0.8831045906294368,24395,9389
806,182546,2014,44295,COLUMBIA, SC,Truck,4,0.8319895287958116,192177,141
807,273422,2014,30660,SPRINGFIELD, MO,Truck,4,0.7454712041884817,10250,1603
808,247358,2016,34327,ARLINGTON, TX,Sedan,2,0.6803057881325082,535499,2153
809,21168,2016,23009,MOBILE, AL,Sedan,2,0.7855884203901825,19406,190265
810,312351,2014,83589,RICHLAND, MS,Truck,4,0.7240947075208913,13868,176
811,203736,2012,45922,SALEM, OR,Truck,6,0.863848167539267,17332,729
812,61345,2014,43929,CHATTANOOGA, TN,Sedan,4,0.5662366268093141,27071,179139
813,37859,2013,96765,ARLINGTON, TX,Truck,5,0.5471204188481675,535499,396394
814,351680,2013,66725,WILMINGTON, NC,SUV,5,0.6543618867329232,444975,12398
815,210642,2014,40226,DAYTON, OH,Sedan,4,0.5493777777777777,41110,7354
816,317488,2002,117891,HENDERSON, NV,Sedan,16,0.20408163265306123,112288,14852
817,179136,2011,29140,WILMINGTON, DE,Sedan,7,0.44893877551020406,444975,12398
818,138267,2014,118554,ORLANDO, FL,Truck,4,0.6543193717277487,132448,280257
819,102137,1999,192494,LINCOLN, NE,Truck,19,0.11376963350785341,20245,47674
820,205613,2007,133491,COLUMBUS, OH,SUV,11,0.23647262975232686,13820,4065
821,107045,2013,53463,ALBANY, GA,SUV,5,0.49532258064516127,5482,98251
822,19585,2011,102390,AURORA, CO,Truck,7,0.6108638743455498,208868,4488
823,128062,2015,87378,NASHVILLE, TN,Truck,3,0.9371866295264624,133251,4853
824,191829,2014,29730,SCOTTSDALE, AZ,Sedan,4,0.4666666666666667,242950,249950
825,67295,2013,36350,TAMPA, FL,Sedan,5,0.4888888888888889,146349,103
826,5572,2014,29344,HOUSTON, TX,Truck,4,0.653848167539267,490074,2347
827,55607,2014,64320,CONCORD, NH,Truck,4,0.785,174029,43019
828,347935,2014,45591,COLUMBUS, MS,SUV,4,0.7416129032258064,13820,139
829,1240,2011,97624,NASHVILLE, TN,Truck,7,0.6007853403141361,133251,4853
830,350674,2011,35182,CAMBRIDGE, MN,Truck,7,0.8376439790575916,438683,12376
831,297547,2015,14878,COLUMBUS, OH,Sedan,3,0.4897959183673469,13820,23128
832,6639,2014,56152,ROSWELL, GA,SUV,4,0.7411263606247042,385542,47775
833,73097,2014,33665,CONCORD, NH,SUV,4,0.788357785139612,174029,34
834,166195,2015,19544,COLUMBUS, MS,SUV,3,0.6448387096774194,13820,3653
835,273394,2014,44037,MARION, IA,SUV,4,0.5032258064516129,5287,1801
836,78619,2014,38890,HOUSTON, TX,Sedan,4,0.5642519111758282,490074,2347
837,127405,2012,87700,TAUNTON, MA,SUV,6,0.48887837198296263,5135,57139
838,224251,2015,36919,ALEXANDRIA, VA,Sedan,3,0.47183763373190685,5991,160035
839,151423,2010,31673,JACKSON, MI,Truck,8,0.39267015706806285,3937,32704
840,147366,2015,25910,LEXINGTON, SC,Sedan,3,0.746268656716418,6455,2037
841,231117,2014,43870,TOPEKA, KS,SUV,4,0.7127622653415365,10654,126587
842,232001,2015,26769,JANESVILLE, WI,Truck,3,0.837565445026178,6610,978
843,252572,2009,30218,VIRGINIA BEACH, VA,Sedan,9,0.4730615216599927,94855,450435
844,82662,2010,87196,MADISON, NJ,Sedan,8,0.43640334910811795,49853,2801
845,81361,2007,116037,NEWPORT, NC,Truck,11,0.3864397905759162,94855,7690
846,317564,2014,36048,COLUMBIA, CT,SUV,4,0.7305704697986577,192177,6037
847,239889,2003,183542,TAMPA, FL,Truck,15,0.1506787330316742,146349,103
848,324223,2013,19999,RIVERSIDE, CA,Sedan,5,0.6202040816326531,157931,2294
849,262035,2011,42694,DENTON, TX,Truck,7,0.6276701570680628,31196,249
850,87033,2012,66851,PENSACOLA, FL,Sedan,6,0.28995267564615945,18015,52590
851,199348,2015,22126,CONCORD, CA,Sedan,3,0.5533333333333333,174029,370
852,52340,2015,40115,JACKSONVILLE, AR,Truck,3,0.8114397905759162,3937,28513
853,24060,2014,22447,SPRINGFIELD, FL,Sedan,4,0.6912267928649436,10250,62353
854,117522,2014,22627,HOUSTON, TX,Sedan,4,0.5331333333333333,490074,960
855,8445,2015,63775,DAYTON, OH,SUV,3,0.45145161290322583,41110,7354
856,268357,2009,121601,SANFORD, FL,Sedan,9,0.2750273025118311,132448,21028
857,343310,2008,108270,MADISON, CT,Truck,10,0.6031674208144796,49853,7322
858,44695,2015,27414,LOUISVILLE, KY,SUV,3,0.5645161290322581,76063,21128
859,170806,2014,71705,HIGH POINT, NC,Truck,4,0.7520157068062827,41543,111513
860,318434,2014,17546,DALLAS, TX,SUV,4,0.9145606562549298,535499,16301
861,170645,2008,73610,CHARLOTTE, NC,Sedan,10,0.26666666666666666,174029,9057
862,279696,2014,61115,COLUMBIA, SC,SUV,4,0.5473154362416107,192177,6037
863,125729,2015,14700,AUGUSTA, GA,Sedan,3,0.49701069855254876,24395,1514
864,239429,2016,27714,MILWAUKEE, WI,Truck,2,0.9510592304366623,105426,595351
865,303121,2006,144126,PROVO, UT,Truck,12,0.5395475113122172,25625,117335
866,103290,2015,39295,AUBURN, IN,Truck,3,0.6854188481675393,5484,4710
867,74619,2014,40954,RIVERSIDE, CA,Sedan,4,0.42204444444444444,157931,1031
868,269467,2016,33944,CONCORD, NH,Truck,2,0.9188300835654596,174029,370
869,208697,2014,58508,FLORENCE, SC,Truck,4,0.9684401114206128,8555,38
870,190114,2011,122912,BUFFALO, MN,Truck,7,0.5751549214584234,60014,258612
871,32343,2017,4048,PORTLAND, OR,Sedan,1,0.6663777777777777,32143,400
872,335625,2014,68412,SANDY, UT,SUV,4,0.8376715570279224,385542,11149
873,196387,2014,46466,BURLINGTON, NJ,Truck,4,0.7140510159965413,5441,9832
874,137833,2014,38628,WILMINGTON, DE,Truck,4,0.8933563914108661,444975,12398
875,237332,2014,57072,MADISON, TN,Sedan,4,0.4081224489795918,49853,4084
876,226307,2014,52619,DALLAS, TX,SUV,4,0.5483870967741935,535499,888
877,293974,2014,12742,GAINESVILLE, FL,Truck,4,0.9772251308900524,12899,16419
878,92269,2012,78362,COLUMBIA, SC,Truck,6,0.8068886006629197,192177,9044
879,329229,2016,22406,FAYETTEVILLE, NC,Sedan,2,0.610352422907489,17263,209889
880,98839,2015,62325,EL PASO, TX,Sedan,3,0.4403713027061045,29032,2754
881,243738,2014,32750,SPOKANE, WA,Truck,4,0.9946335078534031,25497,217108
882,106912,2017,34706,CARSON, CA,SUV,1,0.7150671140939597,3545,813
883,252529,2008,83327,DULUTH, GA,Truck,10,0.4427576601671309,13317,29463
884,150975,2014,41568,LEXINGTON, TN,Truck,4,0.7506544502617801,6455,7106
885,156283,2017,2199,CLARKSVILLE, TN,Truck,1,0.776824512534819,11026,3191
886,40759,2013,41371,GREENVILLE, NC,Sedan,5,0.64197306152166,8216,68219
887,244502,2010,108554,LAFAYETTE, LA,Truck,8,0.7692307692307693,22113,126848
888,358673,2014,32653,LOUISVILLE, KY,SUV,4,0.6451612903225806,76063,4142
889,326726,2003,197402,MADISON, TN,Truck,15,0.1533426183844011,49853,11777
890,272879,2014,43755,MIAMI, FL,Sedan,4,0.5460138332726611,344881,170
891,155309,2006,190761,DECATUR, AL,Truck,12,0.2615183246073298,5466,72174
892,362868,2017,11562,ARLINGTON, TX,Sedan,1,0.8736075718966145,535499,453
893,190540,2016,53605,ARLINGTON, TX,Truck,2,0.9326992362011818,535499,402
894,199418,2014,38468,MIAMI, FL,Sedan,4,0.42833333333333334,344881,463347
895,280992,2015,28354,ALBANY, NY,Truck,3,0.8637434554973822,5482,2695
896,248121,2011,46487,BALTIMORE, MD,Truck,7,0.6770428015564203,192177,611648
897,68274,2011,63718,MEMPHIS, TN,Truck,7,0.7534803285776048,72503,2089
898,45808,2011,45832,GREENSBORO, NC,SUV,7,0.8913888393653058,41543,3354
899,163326,2015,69413,DULUTH, GA,Sedan,3,0.3894587791063562,13317,86066
900,331139,2010,88218,SANFORD, FL,SUV,8,0.3756711409395973,132448,21028
901,324997,2006,128829,COLUMBUS, WI,Truck,12,0.3804456824512535,13820,10518
902,51463,2000,129893,ROME, GA,Truck,18,0.21328721717826776,3948,32473
903,109915,2014,38999,CANTON, GA,Truck,4,0.8635097493036211,16771,2340
904,236918,2014,41698,AURORA, CO,Sedan,4,0.4908432976714915,208868,3703
905,272822,2015,113036,ATHENS, GA,Sedan,3,0.5347702957835117,9947,1911
906,145214,2010,83346,AUSTIN, TX,SUV,8,0.6953111071492245,148750,4120
907,209264,2015,57941,JACKSONVILLE, FL,Sedan,3,0.35283196979232223,3937,72447
908,343362,2002,143559,SACRAMENTO, CA,Truck,16,0.3167891627035596,126352,501901
909,355489,2015,34658,NEWARK, CA,Sedan,3,0.40859030837004406,1717712,49423
910,117025,2016,5436,CONWAY, AR,Sedan,2,0.7046570169918187,38874,40
911,30234,2014,69419,JACKSON, MS,Truck,4,0.83016713091922,3937,4740
912,145080,2015,41817,CANTON, MA,SUV,3,0.8360940211389809,16771,3878
913,349513,2008,121615,LEXINGTON, NC,Truck,10,0.403141663063842,6455,18775
914,56612,2010,61622,CONWAY, NH,Truck,8,0.5188067444876784,38874,40
915,315259,2015,28237,SPRINGFIELD, MO,Truck,3,0.8792931937172774,10250,3119
916,42687,2014,25644,ROSEVILLE, MN,SUV,4,0.8625019719198612,126352,135329
917,232936,2013,81226,MADISON, WI,SUV,5,0.44993288590604025,49853,7322
918,40332,2011,94368,COLUMBUS, OH,Sedan,7,0.22211111111111112,13820,47143
919,204597,2011,61520,DALLAS, TX,Sedan,7,0.3977777777777778,535499,888
920,294557,2013,59321,ARLINGTON, TX,Sedan,5,0.3679777777777778,535499,304
921,19676,2014,60402,MADISON, TN,Truck,4,0.6913964548205793,49853,4084
922,43027,2017,12,CARSON, CA,Sedan,1,0.625802391441158,3545,54745
923,362868,2017,11562,ARLINGTON, TX,Sedan,1,0.8736075718966145,535499,2153
924,38703,2014,45870,CHARLOTTE, NC,Sedan,4,0.436784140969163,174029,9057
925,134451,2018,3268,AUGUSTA, GA,SUV,0,0.8063225806451613,24395,18594
926,324539,2010,56094,NORFOLK, VA,Truck,8,0.6148429319371728,94855,244703
927,307427,2008,119433,BRIDGEPORT, OH,SUV,10,0.34036914339801233,98256,8635
928,226076,2017,28409,FORT WORTH, TX,SUV,1,0.7348993288590604,535499,874168
929,364496,2015,34144,WILMINGTON, MA,SUV,3,0.7649328859060402,444975,119045
930,156047,2006,80752,NEWPORT, RI,Truck,12,0.4099547511312217,94855,24942
931,224527,2004,109034,GAINESVILLE, FL,Truck,14,0.5727601809954751,12899,16419
932,332841,2012,127598,COLUMBIA, SC,Truck,6,0.8067444876783398,192177,2031
933,16936,2016,15556,CARSON, CA,Sedan,2,0.46677551020408165,3545,1112
934,316091,2014,27503,CANTON, MA,Truck,4,0.7709424083769634,16771,39
935,14392,2017,36715,HOUSTON, TX,Sedan,1,0.7824171823807791,490074,960
936,59277,2011,98788,MEDFORD, OR,Truck,7,0.6822841225626741,8590,57797
937,116964,2016,8733,LOUISVILLE, KY,Truck,2,0.8167277486910994,76063,21128
938,126771,2014,62164,MANHATTAN, KS,Sedan,4,0.37743864065449967,3821,54832
939,125978,2013,27523,ST. LOUIS, MO,Sedan,5,0.51,161281,308626
940,167083,2002,170246,GREENSBORO, NC,Truck,16,0.46093514328808444,41543,2314
941,172279,2005,112250,CINCINNATI, OH,SUV,13,0.20057046979865772,138033,301301
942,242484,2012,51818,CHARLOTTE, NC,Sedan,6,0.44433333333333336,174029,9057
943,338864,2013,153001,PARKER, CO,Truck,5,0.6411256544502618,4277,1008
944,80593,2015,27709,COLUMBUS, OH,Truck,3,0.8933563914108661,13820,24041
945,199825,2008,98715,COLUMBUS, GA,Sedan,10,0.44029850746268656,13820,24041
946,217711,2014,78817,COLUMBUS, GA,Sedan,4,0.5344897959183673,13820,3653
947,345186,1998,163845,ELGIN, IL,Truck,20,0.08456549935149157,679699,1082
948,44801,2014,27920,HILLSBORO, OR,SUV,4,0.7917785234899329,171771,1592
949,251522,2015,51111,BOARDMAN, OH,SUV,3,0.8050335570469799,19755,3329
950,197384,2016,19506,LAWRENCE, KS,Truck,2,0.9680645626170918,4558,80162
951,231117,2014,43870,TOPEKA, KS,SUV,4,0.7127622653415365,10654,126587
952,200866,2010,88514,NEWPORT, TN,Truck,8,0.706544502617801,94855,6790
953,338804,2016,20052,LEXINGTON, KY,Sedan,2,0.48959183673469386,6455,225
954,277522,2015,34318,RIVERSIDE, CA,Sedan,3,0.5158904971680303,157931,2294
955,206219,2010,77839,HOUSTON, TX,SUV,8,0.47625808487143084,490074,3464
956,143279,2004,76617,JACKSONVILLE, NC,SUV,14,0.2518378293106168,3937,12612
957,165577,2009,88862,COLUMBUS, MS,Truck,9,0.6159424083769633,13820,381
958,187287,2011,69354,OCALA, FL,SUV,7,0.4062903225806452,8653,59110
959,297400,2014,33595,SARASOTA, FL,Truck,4,0.9161256544502617,31196,56994
960,184138,2014,20245,PHOENIX, AZ,Sedan,4,0.5511333333333334,242950,4576
961,357203,2014,27665,NASHUA, NH,Truck,4,0.8804726905894221,28442,67
962,131565,2011,88100,EASTON, PA,Truck,7,0.5494240837696335,43821,187
963,348578,2016,19696,CHARLOTTE, NC,Sedan,2,0.8664666666666667,174029,859035
964,49775,2010,62813,LINCOLN, NE,Sedan,8,0.48893338187113217,20245,6664
965,213775,2009,81379,COLUMBIA, PA,SUV,9,0.41009622968922543,192177,2031
966,285329,2016,40157,JACKSONVILLE, FL,SUV,2,0.7064516129032258,3937,18454
967,114081,2014,92939,JACKSONVILLE, FL,Sedan,4,0.48442416614222783,3937,12612
968,185351,2005,136385,ELGIN, IL,Sedan,13,0.10710204081632653,679699,82
969,322711,2012,145076,FARGO, ND,Truck,6,0.7537858220211161,16279,317
970,9391,2017,31246,SHREVEPORT, LA,SUV,1,0.7043624161073826,22746,192036
971,30858,2002,189804,HILLSBORO, OR,Truck,16,0.5279034690799397,171771,3134
972,71216,2008,34077,LODI, CA,Truck,10,0.9048265460030166,27089,3057
973,222243,2014,28570,RIVERSIDE, CA,Sedan,4,0.6114670549690572,157931,25094
974,277879,2014,39875,READING, PA,Sedan,4,0.5382666666666667,18679,88423
975,265423,2016,16445,JACKSON, TN,Sedan,2,0.8008008736803786,3937,3221
976,236357,2016,5830,FAYETTEVILLE, AR,Sedan,2,0.5977029578351164,17263,209889
977,131040,2015,27895,OXFORD, ME,Truck,3,0.8373821989528796,3937,8752
978,111004,2015,52885,ASHLAND, VA,Truck,3,0.9200603318250377,15218,2570
979,240815,2013,60476,FOND DU LAC, WI,Truck,5,0.8114397905759162,5052,42809
980,10707,2013,31905,LEXINGTON, SC,Sedan,5,0.6355660720786313,6455,1523
